,tconst,originalTitle,startYear,runtimeMinutes,genres_x,adult,overview,production_countries,production_companies_name,production_companies_country,averageRating,numVotes,directors,writers
62,tt0269329,Betty Fisher et autres histoires,2001,103.0,"Comedy,Crime,Drama",False,"Grieving after the death of her young son Joseph, novelist Betty Fisher enters a dark depression. Hoping to bring her out of it, her mother Margot arranges to kidnap another child, Jose, to replace the son Betty lost. Although she knows it's wrong, Betty accepts Jose as her new son. Meanwhile, Jose's mother Carole is looking for her son with the help of her boyfriend Francois and some of his criminal cohorts.","['CA', 'FR']",['GO Films'],,6.9,1632,nm0002218,"nm0002218,nm0719334"
63,tt0269499,Ma femme est une actrice,2001,95.0,"Comedy,Drama,Romance",False,"A ""normal"" guy who is married to a hot actress gets worried that she is involved with her costar. This worry turns into jealousy and causes problems in their relationship. This is a story about trust and a comedy about the actions between men and women.",['FR'],"['Canal+', 'CNC', 'TF1', 'Pathé Renn Productions']","['FR', 'FR', 'FR', 'FR']",6.4,3725,nm0040939,nm0040939
64,tt0269771,Reines d'un jour,2001,96.0,"Comedy,Drama",False,"Some days turn out to be simply unforgettable. For Marie, it all starts with a pregnancy test… that proves positive, a car accident and being fired from her job... For Hortense, mobile phone in hand, the frantic quest for sexual satisfaction begins in a traffic jam... For both Luis and Maurice, the unexpected appearance of a loved one pitches them into a world of dreams and nightmares. While some of the characters know each other, others come into contact by chance. One woman profits from all this, the other is shattered. One will have gone looking for trouble, the other will have asked for nothing. There'll be no fatalities.",['FR'],"['ADR Productions', 'France 3 Cinéma', 'StudioCanal']",,6.4,534,nm0894742,"nm1040565,nm0894742"
65,tt0271337,18 ans après,2003,90.0,"Comedy,Drama,Romance",False,"Marie (and her three fathers) are taking A-levels. Marie passes. She spends the summer in the country with her mother, Sylvia, who has returned from America with her Californian husband who has two sons. Marie falls in and out of love for the first time in front of her alarmed fathers, who see Marie's innocence slipping away at frightening speed, and their relationships with the two women become even more complicated.",['FR'],"['Les Films Alain Sarde', 'Eniloc Films', 'Canal+']",,4.6,648,nm0785684,nm0785684
66,tt0271935,15 août,2001,90.0,Comedy,False,Three men are abandonned by their wives for a few days in the summer holidays. They are alone with five kids to feed and a house to maintain. And they will learn what they did wrong with their wives.,['FR'],"['EuropaCorp', 'Leeloo Productions', 'TF1 Films Production', 'WAF Productions', 'ARP Sélection']","['FR', '', 'FR', '', 'FR']",5.6,963,nm0018133,"nm0018133,nm0018132"
67,tt0271945,Absolument fabuleux,2001,105.0,Comedy,False,"The wildly popular British television show Absolutely Fabulous gets a Francophonic makeover with this film version directed by Gabriel Aghion. In this go around, Josiane Balasko and Nathalie Baye play the incorrigible Eddie and Patsy, who leave no impulse unenacted and no lust unsated -- be it for sex or the latest in designer clothing. Waking up from a night of drunken debauchery, the two dip right into a feast of champagne and caviar, much to the irritation of Eddie's elegant mother and her resentful daughter. As Eddie stretches an appalling pair of leopard-print leotards (complete with matching shoes, purse, and hat) over her massive rear end, she and Patsy learn of a handsome young Rollerblading delivery boy who quickly becomes the object of their lust. This film was screened at the 2001 Toronto Film Festival.",['FR'],"['Josy Films', 'StudioCanal', 'TF1 Films Production', 'Bac Films']",,4.5,1013,nm0013041,"nm0766837,nm0294067,nm0013041,nm0745930,nm0913966,nm0658049"
68,tt0272093,Les âmes câlines,2001,89.0,"Comedy,Romance",False,"Jacques, 50-something bachelor painter and great seducer, is about to receive the charming Claire for dinner. Broke but clever, Jacques concocted a sumptuous meal. Everything looks great when, suddenly, a door slams and turns the evening into a fiasco. Jacques will have to change his plans, play the unexpected. However, that evening, it is the unexpected that will play with him.",['FR'],"['Canal+', 'Diaphana Films', 'M6 Films']",,6.5,102,nm0054285,"nm0054285,nm0545382,nm0555051"
69,tt0272454,L'art (délicat) de la séduction,2001,95.0,"Comedy,Romance",False,"The film follows Etienne, a 40-year-old car designer, who takes time off from work to study sexual mastery from a Zen master and several prostitutes, in the hopes of having the sexual skill to impress Laure. Laure, a blonde who was introduced to him by his friend Jacques, told Etienne on January 1 that she will not have sex with him until May 27 that year at precisely 9 PM.",['FR'],"['Blue Dahlia Productions', 'J.M. Productions', 'StudioCanal', 'TF1 Films Production']",,4.6,423,nm0006939,"nm0041301,nm0006939,nm0736676"
70,tt0273772,Pas d'histoires!,2001,70.0,"Animation,Comedy,Drama",False,Twelve short stories about racism in every day life.,['FR'],[],[],6.6,50,"nm0002174,nm0071117,nm0099379,nm0181117,nm0216816,nm0243191,nm0244378,nm0432369,nm0501590,nm0512071,nm0513371,nm0618729,nm0653366","nm0002174,nm0031857,nm0043736,nm0044549,nm0070179,nm0071117,nm0099379,nm0138267,nm0162115,nm0217085,nm0243191,nm0244378,nm0349927,nm0432369,nm0501590,nm0503756,nm0512071,nm0513371,nm0584770,nm0610627,nm0618540,nm0618729,nm0653366,nm0665457,nm0667454"
71,tt0274155,Tanguy,2001,108.0,Comedy,False,"Tanguy is 28 years old and still living with his parents. They think it's time he moves out. He doesn't, so they hatch a plan.",['FR'],"['Téléma', 'Les Productions du Champ Poirier', 'TPS Cinéma', 'TF1 Films Production']","['', '', '', 'FR']",6.4,7372,nm0154055,"nm0159318,nm0154055,nm0953706"
72,tt0276837,Café de la plage,2001,83.0,"Comedy,Drama",False,"Driss is a jack-of-all trades type who sells fish from his car and moves furniture from one end of his hometown Tangiers to the other. His girlfriend is a free-spirited and wealthy European lass who runs an antique shop. One day, Driss becomes fascinated with Fouad, an old man who runs a rundown café by the beach. Fouad disdains his fellow Moroccans, calling them lazy, preferring the company of Europeans -- particularly, as Driss later learns -- young European women. Always on the make, Driss offers Fouad a business proposition -- to revamp his establishment and turn it into a proper restaurant with Driss as his business partner. He is later shocked and hurt to learn that Fouad starts to remodel his business but without Driss. Sending out his friends as spies, Driss learns a number of unsettling things about his would-be associate.",['FR'],"['Cinételéma', 'Elia Films', 'Les Films du Requin']",,5.9,120,nm0333818,"nm0333818,nm0029242,nm0610653,nm0101247"
73,tt0281108,Le raid,2002,94.0,"Action,Adventure,Comedy",False,"Sami, Tacchini, Yaya and Kader are four small-time crooks from the suburbs of Paris. After a failed robbery, their boss, Carlito, sends them to Canada to spy on his fiancée. There, they are mistaken for a band of professional killers and are hired to assassinate the heiress Léonore de Segonzac...",['FR'],"['Gaumont', 'Miroir Magique', 'Josy Films', 'Canal+', 'TF1 Films Production']",,3.5,994,nm0072354,"nm0072354,nm0491229"
74,tt0281364,Wasabi,2001,94.0,"Action,Comedy,Crime",False,"Hubert is a French policeman with very sharp methods. After being forced to take 2 months off by his boss, who doesn't share his view on working methods, he goes back to Japan, where he used to work 19 years ago, to settle the probate of his girlfriend who left him shortly after marriage without a trace.","['JP', 'FR']","['Canal+', 'TF1 Films Production', 'Tobis', 'Destiny', 'EuropaCorp', 'Victor Company of Japan (JVC)', 'Samitose Productions']","['FR', 'FR', 'DE', '', 'FR', '', '']",6.6,42082,nm0470443,nm0000108
75,tt0282155,Sexy Boys,2001,90.0,Comedy,False,"Friends since high school, 20-year-olds Seb, Frank and Manu are navigating their college years with humor and a longing for romance. Through a series of ridiculous accidents, each young man learns to look for love in unexpected places.",['FR'],"['Delante Films', 'Pathé Image Production', 'M6 Films', 'Gimages 4', 'Natexis Banques Populaires Images 2', 'Canal+', 'M6']",,4.5,759,nm0443592,nm0443592
76,tt0283422,Je rentre à la maison,2001,90.0,"Comedy,Drama",False,"The comfortable daily routines of aging Parisian actor Gilbert Valence, 76, are suddenly shaken when he learns that his wife, daughter, and son-in-law have been killed in a car crash. Having to take care of his now-orphaned grandson, he struggles to go on with his lifelong acting career like he's used to. But the roles he is offered -- a flashy TV show and a hectic last-minute replacement in an English-language film of Joyce's Ulysses -- finally convince him that it's time to retire.","['FR', 'PT']","['Madragoa Filmes', 'Gemini Films', 'France 2 Cinéma']",,6.9,1833,nm0210701,"nm0210701,nm0409560,nm0663729,nm0000636,nm0004656"
77,tt0283832,8 femmes,2002,111.0,"Comedy,Crime,Musical",False,"Eight women gather to celebrate Christmas in a snowbound cottage, only to find the family patriarch dead with a knife in his back. Trapped in the house, every woman becomes a suspect, each having her own motive and secret.","['AU', 'AT', 'BE', 'BR', 'CA', 'FR', 'IT', 'JP', 'LB', 'PT', 'RS', 'ES', 'CH', 'TW']","['France 2 Cinéma', 'Fidélité Productions', 'Le Studio Canal+', 'CNC', 'Gimages 5', 'Mars Films', 'BIM Productions', 'BIM Distribuzione', 'Focus Features', 'Celluloid Dreams', 'Alta Classics', 'Polyfilm', 'GAGA Communications', 'Seville International', 'ABC Amsterdam Brussels', 'Imovision', 'Film Office Editions', 'Central Motion Picture Corporation', 'Dendy Cinema', 'Atalanta Filmes', 'Italia Film Productions', 'Cinemien', 'Metrofilm', 'Filmcooperative']","['FR', 'FR', 'FR', 'FR', '', 'FR', 'IT', 'IT', 'US', 'FR', 'ES', 'AT', 'JP', 'CA', 'NL', 'BR', 'FR', 'TW', 'AU', 'PT', 'LB', 'BE', 'RS', '']",7.0,33841,nm0654830,"nm0654830,nm0888418,nm0859436"
78,tt0283957,Le boulet,2002,107.0,"Action,Adventure,Comedy",False,"Prison guard Reggio lets Moltes have a weekly lottery ticket in exchange for his suave relationship advice. When Moltes learns that he has a winning lottery ticket, he breaks out of jail to claim his money. However, Reggio's girlfriend, Pauline , has the ticket with her in Africa. The action involves the odd couple teaming up to find the ticket while being chased by Det. Youssouf , along with the vengeful Turk and the Giant.","['FR', 'GB']","['France 2 Cinéma', 'France 3 Cinéma', 'TPS Cinéma', 'La Petite Reine', 'Warner Bros. Pictures']","['FR', 'FR', '', 'FR', 'US']",5.9,5322,"nm0073322,nm0004689","nm1597648,nm0217188,nm0486627,nm1597688,nm0583790"
79,tt0284277,Lundi matin,2002,120.0,"Comedy,Drama,Romance",False,"A story told quietly of Vincent a welder at a large and seemingly toxic plant along the Rhône, living in a village with his sons, wife, and mother, saying little to each other.","['FR', 'IT']","['Pierre Grise Productions', 'Mikado Film', 'Auvergne-Rhône-Alpes Cinéma', 'Canal+', 'CNC', 'Cofimage 12']",,6.8,1090,nm0409646,nm0409646
80,tt0285150,La grande vie!,2001,80.0,Comedy,False,"On a hospital bed, Marcello is plunged into a deep coma. His guardian angel asks the angel in charge of bringing him back to the afterlife to extend the contract of his protégé.",['FR'],[],,5.1,45,nm0197463,"nm0197463,nm0239515"
81,tt0285631,J'ai faim!!!,2001,97.0,Comedy,False,A chubby forty-ish florist is dumped for a gorgeous young woman. She decides to lose weight and to ruin her rival's life in order to win her handsome lover back.,['FR'],"['Gaumont', 'Canal+', 'TF1 Films Production']",,4.6,325,nm0703228,nm0703228
